id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales,relative_category_price,relative_product_price
row_00877,PRD-UZET1P,13.389,Low Fat,0.036,Fruits And Vegetables,179.71,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2452.83,1.1527706158280335,1.026339535574364
row_00878,PRD-W4Z56R,5.606,Low Fat,0.0825,Fruits And Vegetables,161.16,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1464.63,1.1160507087637972,0.9681023607857271
row_00879,PRD-ILAZCL,8.079,Low Fat,0.0101,Snack Foods,244.47,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3738.98,1.720886919943923,0.9719704198473283
row_00881,PRD-FYZF7M,14.225,Low Fat,0.0903,Health And Hygiene,165.03,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2916.01,1.2887770557660245,1.0378779030591618
row_00883,PRD-BLMMDP,15.996,Regular,0.007,Snack Foods,41.36,STORE-9RG,28,Small,Tier_2,Standard Supermarket,489.78,0.2911436291114683,1.0268633000645513
row_00885,PRD-7IOABT,7.479,Low Fat,0.0861,Frozen Foods,151.48,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2911.83,1.1112837401225442,1.0298956856193788
row_00886,PRD-7SMC67,15.935,Low Fat,0.2503,Breakfast,126.5,STORE-T5G,47,Small,Tier_1,Corner Shop,388.65,1.066475572229482,0.9799617827815937
row_00887,PRD-18NL4I,18.937,Regular,0.0207,Fruits And Vegetables,118.93,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1719.64,0.8236033183995931,0.9808821588809713
row_00888,PRD-33VFUM,17.112666666666666,Low Fat,0.0908,Health And Hygiene,120.63,STORE-T5G,47,Small,Tier_1,Corner Shop,355.53,0.9311577757810979,0.9732542660050829
row_00889,PRD-A8C4XU,14.761,Regular,0.1409,Meat,234.3,STORE-T5G,47,Small,Tier_1,Corner Shop,681.7,1.614995249925827,0.983369183148838
row_00890,PRD-VD6XDH,20.624,Low Fat,0.1158,Snack Foods,169.85,STORE-JOR,34,Small,Tier_3,Corner Shop,541.36,1.126339704320078,1.0
row_00892,PRD-WCAQ6Y,12.239,Regular,0.1049,Fruits And Vegetables,82.93,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1368.23,0.5941670613582082,1.0131206020328383
row_00893,PRD-7MBAPO,9.975,Regular,0.0523,Fruits And Vegetables,223.91,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,637.83,1.6042439009853657,0.992475870704653
row_00894,PRD-D5KXKQ,19.887400000000003,Low Fat,0.0538,Seafood,198.8,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3667.14,1.5937514315818408,1.0081306310113423
row_00895,PRD-HVVZBL,18.775,Regular,0.065,Dairy,118.6,STORE-HL7,23,Medium,Tier_3,Superstore,1596.69,0.804540520984081,0.9898676281569767
row_00896,PRD-U0J0N0,8.838,Low Fat,0.0256,Frozen Foods,207.26,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,6377.33,1.5301251093113495,0.9877284533085519
row_00897,PRD-AVC2UI,14.904,Regular,0.1118,Fruits And Vegetables,195.23,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3754.19,1.3858758923044594,1.0036603296353037
row_00898,PRD-DZQ5YW,17.552,Regular,0.0782,Snack Foods,101.86,STORE-JOR,34,Small,Tier_3,Corner Shop,101.16,0.6754722536475899,1.0454685415169866
row_00900,PRD-25OW9Y,12.209666666666664,Low Fat,0.0661,Meat,65.64,STORE-T5G,47,Small,Tier_1,Corner Shop,187.01,0.4524468126552765,1.0168546288263727
row_00901,PRD-BOVVPN,9.806,Low Fat,0.0571,Health And Hygiene,199.89,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,3358.0,1.5010689507730928,1.0038972648834337
row_00902,PRD-1GXI9D,13.539,Low Fat,0.0354,Frozen Foods,182.29,STORE-AGY,45,Large,Tier_3,Standard Supermarket,6366.33,1.3373112819312025,1.0033851658180817
row_00903,PRD-MU6FGK,16.267,Low Fat,0.0276,Frozen Foods,56.12,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1016.28,0.436190098671299,1.0263350402340892
row_00904,PRD-C1HY2U,20.045,Low Fat,0.0752,Dairy,110.56,STORE-AGY,45,Large,Tier_3,Standard Supermarket,637.45,0.7245368649621472,1.0062343572241184
row_00907,PRD-3KEGH5,6.006,Low Fat,0.0,Canned,228.53,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,5307.24,1.5471985954048253,1.0133244651369027
row_00908,PRD-FP4E8T,8.868749999999999,Low Fat,0.0259,Fruits And Vegetables,118.0,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4334.99,0.8936618841733815,0.9833060192772424
row_00909,PRD-TE0XFZ,7.573,Regular,0.0,Frozen Foods,219.84,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4129.45,1.505799908930239,1.029615174459449
row_00910,PRD-NSLK6R,17.736749999999997,Regular,0.0698,Baking Goods,187.76,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3572.72,1.4899007386888272,1.0081398595390991
row_00911,PRD-N3QXKH,13.832,Low Fat,0.0,Dairy,234.73,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1835.48,1.5908129093887928,1.0091681982824408
row_00912,PRD-WJRNZT,17.39,Low Fat,0.0405,Household,162.42,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2311.02,1.1083812569610718,0.9793186614410612
row_00913,PRD-1ZUYZY,8.935,Regular,0.0468,Fruits And Vegetables,170.32,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3065.07,1.0925373729221004,1.0010663576748364
row_00915,PRD-0Y2EFZ,15.534,Regular,0.1121,Canned,116.23,STORE-HL7,23,Medium,Tier_3,Superstore,757.68,0.8753938887417669,1.0154195605643646
row_00916,PRD-AG1OL7,15.635,Low Fat,0.0208,Soft Drinks,211.29,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,5283.57,1.5690569988972265,0.9895869110438068
row_00917,PRD-ONUBR9,8.848,Low Fat,0.0,Canned,47.6,STORE-AGY,45,Large,Tier_3,Standard Supermarket,576.32,0.37520712989507704,0.9944116571786703
row_00918,PRD-CXN22P,15.794,Low Fat,0.144,Dairy,93.76,STORE-JOR,34,Small,Tier_3,Corner Shop,184.8,0.6132053513893031,0.9678237532073024
row_00919,PRD-KL9Z6V,17.979799999999997,Low Fat,0.1679,Fruits And Vegetables,36.93,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1311.18,0.2796858761230761,0.9741493009759958
row_00920,PRD-LCSXU1,11.725,Regular,0.0568,Baking Goods,168.4,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3064.62,1.4089670271099413,0.9789884561082968
row_00921,PRD-C2MU46,17.704,Low Fat,0.0152,Snack Foods,194.47,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3114.22,1.3518763385514654,0.9954239266190292
row_00922,PRD-30DM7X,9.378,Regular,0.1051,Soft Drinks,41.99,STORE-9RG,28,Small,Tier_2,Standard Supermarket,445.6,0.31265997390156686,0.9826819564708635
row_00923,PRD-7N4YTU,17.963,Low Fat,0.1286,Snack Foods,264.82,STORE-JOR,34,Small,Tier_3,Corner Shop,498.71,1.7561217574215076,1.0196070881982078
row_00925,PRD-95CTT5,7.791,Low Fat,0.1202,Fruits And Vegetables,192.89,STORE-JOR,34,Small,Tier_3,Corner Shop,389.8,1.4408561990142048,1.0059662261533486
row_00926,PRD-AQA355,17.481,Low Fat,0.1121,Frozen Foods,39.93,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,317.38,0.2947886500762433,0.979797153607067
row_00928,PRD-78ZC9Y,17.041,Low Fat,0.0532,Dairy,223.65,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4440.05,1.558197667913008,1.0305026954798875
row_00929,PRD-G7TBTN,15.526,Low Fat,0.0586,Snack Foods,53.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,586.48,0.37737451539327405,0.9851157662624036
row_00930,PRD-NI9NWR,12.325,Low Fat,0.0779,Health And Hygiene,37.54,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,616.42,0.30084555877205893,0.9708285921175132
row_00931,PRD-4EYNIN,7.027,Low Fat,0.0806,Household,120.14,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1877.94,0.7868391171473864,1.0271595086779333
row_00932,PRD-1APTC7,20.326,Low Fat,0.0601,Health And Hygiene,111.29,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1543.07,0.8357294688655637,0.9831489211334172
row_00933,PRD-CM8SJU,20.752,Low Fat,0.0221,Others,152.95,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,4105.27,1.1737095206425538,1.006236760042631
row_00934,PRD-PLE5H3,10.43,Low Fat,0.0284,Fruits And Vegetables,102.37,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1286.3,0.726692184066012,1.0188350625761988
row_00935,PRD-CFZYY9,15.4045,Low Fat,0.1494,Frozen Foods,210.6,STORE-T5G,47,Small,Tier_1,Corner Shop,1086.27,1.5850415491082286,0.967759723549739
row_00936,PRD-5YE8T5,14.587,Regular,0.0364,Fruits And Vegetables,158.56,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2256.78,1.1255671847758804,0.985273100105636
row_00937,PRD-I379U2,19.112,Low Fat,0.0572,Soft Drinks,55.25,STORE-JOR,34,Small,Tier_3,Corner Shop,158.4,0.40092128445746095,0.9847314638783271
row_00938,PRD-1AS2YU,18.776,Low Fat,0.0897,Baking Goods,134.25,STORE-JOR,34,Small,Tier_3,Corner Shop,262.69,1.08026554013277,1.0
row_00939,PRD-YX3CXX,12.942,Low Fat,0.0466,Breads,61.94,STORE-HL7,23,Medium,Tier_3,Superstore,634.26,0.483327835651227,1.0137064768217339
row_00940,PRD-VKXTUF,21.069,Low Fat,0.0411,Fruits And Vegetables,96.97,STORE-JOR,34,Small,Tier_3,Corner Shop,94.69,0.724349762135971,1.016830073926493
row_00941,PRD-3D9PH3,18.601,Low Fat,0.1327,Hard Drinks,160.34,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1465.85,1.1312660951776203,0.9930017959992569
row_00942,PRD-P6SDYY,19.752,Regular,0.1044,Meat,161.84,STORE-JOR,34,Small,Tier_3,Corner Shop,691.36,1.196615905245347,0.9765280878537381
row_00943,PRD-24SCOS,5.94725,Low Fat,0.0062,Hard Drinks,155.81,STORE-T5G,47,Small,Tier_1,Corner Shop,454.4,1.488213494307328,1.0080222552888658
row_00944,PRD-D4K7YJ,18.021,Regular,0.0,Starchy Foods,187.78,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4370.77,1.3353460257943564,1.0118456384879972
row_00945,PRD-ATSWZZ,11.075,Low Fat,0.0301,Household,116.45,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,708.31,0.7960126468369062,0.9969351414286693
row_00949,PRD-Y4II63,17.07,Low Fat,0.1318,Household,128.37,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2532.31,0.8591212369770943,1.020348144026707
row_00950,PRD-JN3LYX,13.966,Low Fat,0.1288,Dairy,117.54,STORE-HL7,23,Medium,Tier_3,Superstore,2016.51,0.7973498552821998,0.9508747092729295
row_00951,PRD-QEYOOU,19.158,Regular,0.0,Frozen Foods,235.02,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3221.02,1.6097757214191448,1.0320909041005655
row_00952,PRD-GJ1QQ8,20.548,Low Fat,0.1431,Baking Goods,119.19,STORE-JOR,34,Small,Tier_3,Corner Shop,119.57,0.9590826795413399,0.9947255095057669
row_00953,PRD-S6KFRX,19.035,Low Fat,0.2884,Household,169.54,STORE-JOR,34,Small,Tier_3,Corner Shop,1010.2,1.160551535302171,0.9819623028678285
row_00954,PRD-BFDNHH,8.493333333333332,Regular,0.09,Snack Foods,152.75,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3675.02,1.0914421370523806,1.0104350989763349
row_00955,PRD-ZKHI80,13.399,Low Fat,0.025,Household,173.34,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2704.68,1.1829011641523963,0.9807257091128545
row_00956,PRD-SVH3EJ,6.292,Low Fat,0.0128,Meat,39.55,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1101.33,0.2967621465062782,1.0059225346995129
row_00957,PRD-9AHW2P,13.704,Regular,0.056,Snack Foods,225.07,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5328.78,1.5645950918793559,0.9883629018092394
row_00958,PRD-5AH9WE,18.2935,Low Fat,0.0928,Household,194.63,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5919.06,1.3966412955115368,1.0293526549608631
row_00959,PRD-299PG3,8.648,Regular,0.0409,Canned,187.17,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1637.3,1.3529057440246723,0.9983038914490526
row_00960,PRD-BJPI4H,6.901,Low Fat,0.0148,Soft Drinks,125.68,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1662.16,0.9333100649410926,0.9920904311583336
row_00962,PRD-VKXTUF,20.911,Low Fat,0.0394,Fruits And Vegetables,96.17,STORE-T5G,47,Small,Tier_1,Corner Shop,183.69,0.679715384887225,1.008441252031668
row_00964,PRD-L6HYC1,7.152,Regular,0.1481,Snack Foods,101.88,STORE-HL7,23,Medium,Tier_3,Superstore,1887.24,0.708163655052715,1.0047337278106507
row_00965,PRD-SIY7PG,14.325,Low Fat,0.0421,Household,42.56,STORE-JOR,34,Small,Tier_3,Corner Shop,41.85,0.29133581067866227,1.0134942054294334
row_00966,PRD-FYZF7M,14.402,Low Fat,0.0901,Health And Hygiene,156.49,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2280.52,1.175157737287915,0.9841696240061095
row_00967,PRD-1K1QT6,14.001,Low Fat,0.0164,Household,180.54,STORE-JOR,34,Small,Tier_3,Corner Shop,341.3,1.2358497946411109,1.0117605616889096
row_00968,PRD-O15RRZ,12.656,Low Fat,0.102,Frozen Foods,39.76,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1316.09,0.2935336019792495,1.0148034711587544
row_00969,PRD-BLMMDP,15.878,Regular,0.0074,Snack Foods,39.02,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,703.95,0.2753488484623651,0.9687670688713441
row_00970,PRD-JEDKTS,15.301,Low Fat,0.087,Soft Drinks,93.44,STORE-T5G,47,Small,Tier_1,Corner Shop,95.14,0.6805555977045329,0.985300630575532
row_00971,PRD-5WVO01,5.036,Low Fat,0.0316,Health And Hygiene,35.83,STORE-AGY,45,Large,Tier_3,Standard Supermarket,391.36,0.25892514560517554,1.0255700791909168
row_00972,PRD-OI4J3X,17.0045,Regular,0.166,Fruits And Vegetables,63.64,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2400.73,0.4819715449897797,1.0138197459078417
row_00973,PRD-H4PNZP,17.932,Regular,0.0124,Fruits And Vegetables,58.62,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1697.28,0.41999364689277896,0.9986938497359305
row_00974,PRD-C5BV1L,15.487,Low Fat,0.0227,Household,100.43,STORE-HL7,23,Medium,Tier_3,Superstore,998.09,0.6911828204340146,0.9747078690942971
row_00975,PRD-JQHUCI,7.825,Regular,0.1487,Canned,51.22,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1163.15,0.34677071744031485,1.0184421136352337
row_00976,PRD-1LYFSP,19.67,Low Fat,0.3201,Fruits And Vegetables,228.19,STORE-T5G,47,Small,Tier_1,Corner Shop,850.7,1.6128132856131423,1.0331299731745691
row_00978,PRD-UVYP1N,14.85,Regular,0.0976,Snack Foods,161.95,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,4133.37,1.1428176834566897,1.0093361254456161
row_00979,PRD-7R37F7,10.51,Regular,0.0262,Fruits And Vegetables,219.0,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2960.09,1.404800872885979,1.009635332626435
row_00982,PRD-VTAQXP,6.1,Regular,0.0998,Dairy,44.51,STORE-AGY,45,Large,Tier_3,Standard Supermarket,344.63,0.29168900017605975,1.0101369241243665
row_00983,PRD-QYXGO4,19.573,Low Fat,0.0559,Fruits And Vegetables,56.65,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,835.29,0.4058792237542806,1.0059104053574146
row_00985,PRD-TKW2J2,7.235,Regular,0.0537,Breads,229.82,STORE-9RG,28,Small,Tier_2,Standard Supermarket,5897.21,1.5757500959903463,1.0105827861163228
row_00986,PRD-NZLAXA,18.392,Low Fat,0.041,Household,248.52,STORE-AGY,45,Large,Tier_3,Standard Supermarket,6413.1,1.6959420636618987,1.0117382041226202
row_00987,PRD-V33B4H,14.085,Regular,0.0854,Meat,121.43,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2099.6,0.7683305942550956,1.0143115689823194
row_00988,PRD-YC4OM3,12.171,Low Fat,0.0111,Dairy,161.8,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2267.19,1.1272809419553977,0.9732623537550001
row_00989,PRD-X272HP,4.664,Low Fat,0.0,Soft Drinks,113.24,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1195.4,0.9220824503345825,0.9966701383286147
row_00990,PRD-1IQXZX,16.203,Low Fat,0.0749,Frozen Foods,41.83,STORE-T5G,47,Small,Tier_1,Corner Shop,40.83,0.3148256790085337,0.9696787055496314
row_00991,PRD-6HEP2U,17.795,Low Fat,0.0128,Snack Foods,141.77,STORE-HL7,23,Medium,Tier_3,Superstore,2565.8,0.985437390820803,0.9915026051683743
row_00992,PRD-6O3NRD,11.567,Low Fat,0.0073,Meat,198.69,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,944.09,1.3373639162588316,1.0161537787129582
row_00993,PRD-LF7XE7,15.543,Low Fat,0.1798,Fruits And Vegetables,115.89,STORE-AGY,45,Large,Tier_3,Standard Supermarket,664.83,0.8339885037825975,1.0190461116387042
row_00994,PRD-TS5BJJ,6.194,Low Fat,0.0352,Household,253.78,STORE-JOR,34,Small,Tier_3,Corner Shop,248.12,1.73719929591238,0.985413080338075
row_00995,PRD-8CX8FG,14.392,Regular,0.0881,Frozen Foods,231.06,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3106.47,1.7959031396826506,1.0041982841795092
row_01000,PRD-YCKVJK,13.255,Regular,0.1916,Canned,219.26,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,3068.13,1.604949207719831,1.0371807000946074
row_01002,PRD-3I603D,17.627,Low Fat,0.0274,Frozen Foods,259.49,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4924.98,1.9036639670213824,0.9787366455761851
row_01003,PRD-59JSU0,15.469,Regular,0.0958,Meat,135.65,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1458.32,0.9130475375736601,1.0215762322551494
row_01004,PRD-R3PE29,5.498,Low Fat,0.1802,Soft Drinks,142.75,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1941.78,1.2884326436561915,0.96637707322577
row_01005,PRD-Q8V88B,4.5845,Regular,0.1036,Canned,230.09,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5621.86,1.733871632784797,0.9943044319988938
row_01006,PRD-LUX745,16.269,Low Fat,0.0363,Health And Hygiene,94.33,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,849.55,0.7559606169144465,1.0186550039145812
row_01007,PRD-45H02C,13.195,Regular,0.0307,Canned,60.64,STORE-HL7,23,Medium,Tier_3,Superstore,557.61,0.4567141479248107,0.9925931988378279
row_01008,PRD-X497W1,10.296,Low Fat,0.046,Hard Drinks,157.33,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1868.1,1.2205544555791292,0.9931195556116653
row_01009,PRD-WEPXSK,14.482,Low Fat,0.0453,Soft Drinks,77.46,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1570.36,0.5767716498789084,1.0054517133956387
row_01010,PRD-UUSRZR,13.799,Regular,0.0592,Frozen Foods,152.17,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6025.88,1.2158946508337047,0.9780401062644613
row_01011,PRD-49DBZ7,10.883,Low Fat,0.1566,Snack Foods,104.58,STORE-9RG,28,Small,Tier_2,Standard Supermarket,772.27,0.7361653948858161,0.985534561560571
row_01012,PRD-V94X2H,13.957,Low Fat,0.0351,Snack Foods,236.31,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3159.67,1.6312605449216198,0.9699146281398785
row_01013,PRD-JDXA1F,9.996,Low Fat,0.0266,Meat,124.39,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2212.8,0.9080395281318829,0.9859701965757768
row_01014,PRD-MLWBFJ,6.363,Low Fat,0.0311,Baking Goods,92.41,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1186.64,0.7444635560725273,0.9859801118176773
row_01015,PRD-ZE84LM,7.18,Low Fat,0.0235,Frozen Foods,98.46,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1450.95,0.706816690853428,1.0059127769618799
row_01016,PRD-7Y6KY9,20.418,Low Fat,0.0313,Baking Goods,176.74,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4760.87,1.4787460354596853,0.9970289582549832
row_01018,PRD-6O0HUH,20.674,Regular,0.0,Fruits And Vegetables,228.53,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1403.32,1.6127876921991198,0.9726025939757627
row_01019,PRD-BJPI4H,6.978,Low Fat,0.0,Soft Drinks,127.94,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2417.12,1.1547605774386909,1.0099303768491183
row_01020,PRD-N3R81D,18.588,Regular,0.0918,Frozen Foods,181.84,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1790.52,1.3481914737120833,0.9921792586664728
row_01021,PRD-0JGL4C,8.171,Regular,0.2399,Canned,40.6,STORE-T5G,47,Small,Tier_1,Corner Shop,78.58,0.30032380375154216,0.9947932618683002
row_01022,PRD-JLD0TT,12.352,Low Fat,0.0239,Dairy,34.47,STORE-9RG,28,Small,Tier_2,Standard Supermarket,487.03,0.21351785363664413,0.9816317812900471
row_01023,PRD-I85FVO,20.403,Low Fat,0.0646,Household,60.79,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1184.24,0.4155397921959255,0.9692669510104834
row_01024,PRD-VLTBHO,17.394,Low Fat,0.1516,Meat,163.49,STORE-HL7,23,Medium,Tier_3,Superstore,2016.06,1.1812941290696968,1.0191055010129344
row_01027,PRD-WT29FN,17.627,Low Fat,0.0086,Baking Goods,80.54,STORE-HL7,23,Medium,Tier_3,Superstore,665.74,0.6343374798744073,0.9964122231844613
row_01028,PRD-W4Z56R,5.81,Low Fat,0.0853,Fruits And Vegetables,161.42,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1800.57,1.1391773039635142,0.9696642037604373
row_01029,PRD-299PG3,8.823,Regular,0.0393,Canned,187.35,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3781.74,1.4767868862571991,0.9992639528929851
row_01030,PRD-00CVW9,7.55,Regular,0.0776,Breads,78.82,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1932.29,0.5550778682477296,0.9998414359559826
row_01033,PRD-KTGBTY,11.575,Low Fat,0.0196,Hard Drinks,39.24,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,569.64,0.3044210057644761,0.9909716522507735
row_01035,PRD-EGC2DP,6.991,Low Fat,0.0593,Snack Foods,220.23,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1990.24,1.554076804122672,1.0305499662412847
row_01036,PRD-KSF4HT,11.73625,Low Fat,0.0576,Seafood,109.19,STORE-T5G,47,Small,Tier_1,Corner Shop,329.09,0.8254709849103389,0.9828082808280828
row_01037,PRD-AY7R54,17.761,Low Fat,0.0773,Household,229.03,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4492.77,1.5629390424935001,0.9959991302457056
row_01038,PRD-NY1QEG,9.161,Low Fat,0.0398,Frozen Foods,62.72,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,793.55,0.4650163288122628,0.9936943502645839
row_01039,PRD-2UHCIN,20.807,Low Fat,0.0253,Household,176.54,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2457.26,1.1643783357179742,0.9667332913506557
row_01040,PRD-2YAZQT,15.069,Regular,0.0816,Frozen Foods,48.36,STORE-AGY,45,Large,Tier_3,Standard Supermarket,293.74,0.354777407395869,0.9843940833220247
row_01041,PRD-P8192C,8.527,Low Fat,0.0683,Household,214.94,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2444.19,1.4077176613922027,0.9977903219816541
row_01042,PRD-KK5FI1,12.252,Regular,0.0758,Canned,88.05,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1395.85,0.6445123494469175,1.0151611229607425
row_01045,PRD-HYF9SX,17.02,Regular,0.0243,Soft Drinks,38.43,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,595.56,0.3280100266839169,0.9788945089334449
row_01047,PRD-ILCMG5,6.491666666666667,Regular,0.0865,Fruits And Vegetables,141.96,STORE-T5G,47,Small,Tier_1,Corner Shop,292.33,1.0033523556055992,0.9840565645362541
row_01048,PRD-JDXA1F,9.708,Low Fat,0.027,Meat,130.07,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3176.82,0.9663980606019436,1.030992390615092
row_01049,PRD-9LB7L5,18.642,Regular,0.1735,Dairy,155.93,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2062.6,1.0567692964725195,0.9962814352893069
row_01051,PRD-JZ2N82,12.723,Low Fat,0.0963,Household,45.24,STORE-AGY,45,Large,Tier_3,Standard Supermarket,665.14,0.30872532979262957,0.9914964495485229
row_01052,PRD-0948NP,9.451,Low Fat,0.036,Fruits And Vegetables,139.39,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1756.1,0.9652910666082507,0.9910768246293861
row_01053,PRD-ZFV8YU,7.737,Low Fat,0.0885,Fruits And Vegetables,132.0,STORE-JOR,34,Small,Tier_3,Corner Shop,128.56,0.9860180324012392,1.0202307112631153
row_01054,PRD-2I8L31,19.989,Low Fat,0.0369,Fruits And Vegetables,120.8,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2310.73,0.774885595637563,0.9992348574146452
